forecast_case_id,case_id,storm_id,reference_event,reference_time,reference_latitude,reference_longitude,nominal_lead_hours,target_init_time,init_time,actual_lead_hours,cycle_offset_hours,schedule_status
2022024S09090-CE01-L024,2022024S09090-CE01,2022024S09090,coastal_approach,2022-02-01 15:00:00+00:00,-17.3,59.6,24,2022-01-31 15:00:00+00:00,2022-01-31 12:00:00+00:00,27.0,-3.0,matched
2022024S09090-CE01-L048,2022024S09090-CE01,2022024S09090,coastal_approach,2022-02-01 15:00:00+00:00,-17.3,59.6,48,2022-01-30 15:00:00+00:00,2022-01-30 12:00:00+00:00,51.0,-3.0,matched
2022024S09090-CE01-L072,2022024S09090-CE01,2022024S09090,coastal_approach,2022-02-01 15:00:00+00:00,-17.3,59.6,72,2022-01-29 15:00:00+00:00,2022-01-29 12:00:00+00:00,75.0,-3.0,matched
2022024S09090-CE01-L096,2022024S09090-CE01,2022024S09090,coastal_approach,2022-02-01 15:00:00+00:00,-17.3,59.6,96,2022-01-28 15:00:00+00:00,2022-01-28 12:00:00+00:00,99.0,-3.0,matched
2022024S09090-CE01-L120,2022024S09090-CE01,2022024S09090,coastal_approach,2022-02-01 15:00:00+00:00,-17.3,59.6,120,2022-01-27 15:00:00+00:00,2022-01-27 12:00:00+00:00,123.0,-3.0,matched
2022024S09090-CE02-L024,2022024S09090-CE02,2022024S09090,landfall,2022-02-05 17:01:48.141186+00:00,-20.967828484176778,48.461732767098006,24,2022-02-04 17:01:48.141186+00:00,2022-02-04 18:00:00+00:00,23.030039218333332,0.9699607816666667,matched
2022024S09090-CE02-L048,2022024S09090-CE02,2022024S09090,landfall,2022-02-05 17:01:48.141186+00:00,-20.967828484176778,48.461732767098006,48,2022-02-03 17:01:48.141186+00:00,2022-02-03 18:00:00+00:00,47.03003921833333,0.9699607816666667,matched
2022024S09090-CE02-L072,2022024S09090-CE02,2022024S09090,landfall,2022-02-05 17:01:48.141186+00:00,-20.967828484176778,48.461732767098006,72,2022-02-02 17:01:48.141186+00:00,2022-02-02 18:00:00+00:00,71.03003921833333,0.9699607816666667,matched
2022024S09090-CE02-L096,2022024S09090-CE02,2022024S09090,landfall,2022-02-05 17:01:48.141186+00:00,-20.967828484176778,48.461732767098006,96,2022-02-01 17:01:48.141186+00:00,2022-02-01 18:00:00+00:00,95.03003921833334,0.9699607816666667,matched
2022024S09090-CE02-L120,2022024S09090-CE02,2022024S09090,landfall,2022-02-05 17:01:48.141186+00:00,-20.967828484176778,48.461732767098006,120,2022-01-31 17:01:48.141186+00:00,2022-01-31 18:00:00+00:00,119.03003921833334,0.9699607816666667,matched
2022038S19164-CE01-L024,2022038S19164-CE01,2022038S19164,landfall,2022-02-10 08:35:52.804986+00:00,-22.54649132193556,167.46716621064786,24,2022-02-09 08:35:52.804986+00:00,2022-02-09 06:00:00+00:00,26.598001385,-2.598001385,matched
2022038S19164-CE01-L048,2022038S19164-CE01,2022038S19164,landfall,2022-02-10 08:35:52.804986+00:00,-22.54649132193556,167.46716621064786,48,2022-02-08 08:35:52.804986+00:00,2022-02-08 06:00:00+00:00,50.598001385,-2.598001385,matched
2022038S19164-CE01-L072,2022038S19164-CE01,2022038S19164,landfall,2022-02-10 08:35:52.804986+00:00,-22.54649132193556,167.46716621064786,72,2022-02-07 08:35:52.804986+00:00,2022-02-07 06:00:00+00:00,74.598001385,-2.598001385,matched
2022038S19164-CE01-L096,2022038S19164-CE01,2022038S19164,landfall,2022-02-10 08:35:52.804986+00:00,-22.54649132193556,167.46716621064786,96,2022-02-06 08:35:52.804986+00:00,2022-02-06 06:00:00+00:00,98.598001385,-2.598001385,matched
2022038S19164-CE01-L120,2022038S19164-CE01,2022038S19164,landfall,2022-02-10 08:35:52.804986+00:00,-22.54649132193556,167.46716621064786,120,2022-02-05 08:35:52.804986+00:00,2022-02-05 06:00:00+00:00,122.598001385,-2.598001385,matched
2022037S10103-CE02-L024,2022037S10103-CE02,2022037S10103,landfall,2022-02-22 23:27:57.265179+00:00,-22.511100074799412,47.88927733193185,24,2022-02-21 23:27:57.265179+00:00,2022-02-22 00:00:00+00:00,23.465906994166666,0.5340930058333333,matched
2022037S10103-CE02-L048,2022037S10103-CE02,2022037S10103,landfall,2022-02-22 23:27:57.265179+00:00,-22.511100074799412,47.88927733193185,48,2022-02-20 23:27:57.265179+00:00,2022-02-21 00:00:00+00:00,47.465906994166666,0.5340930058333333,matched
2022037S10103-CE02-L072,2022037S10103-CE02,2022037S10103,landfall,2022-02-22 23:27:57.265179+00:00,-22.511100074799412,47.88927733193185,72,2022-02-19 23:27:57.265179+00:00,2022-02-20 00:00:00+00:00,71.46590699416667,0.5340930058333333,matched
2022037S10103-CE02-L096,2022037S10103-CE02,2022037S10103,landfall,2022-02-22 23:27:57.265179+00:00,-22.511100074799412,47.88927733193185,96,2022-02-18 23:27:57.265179+00:00,2022-02-19 00:00:00+00:00,95.46590699416666,0.5340930058333333,matched
2022037S10103-CE02-L120,2022037S10103-CE02,2022037S10103,landfall,2022-02-22 23:27:57.265179+00:00,-22.511100074799412,47.88927733193185,120,2022-02-17 23:27:57.265179+00:00,2022-02-18 00:00:00+00:00,119.46590699416666,0.5340930058333333,matched
2022065S16055-CE02-L024,2022065S16055-CE02,2022065S16055,landfall,2022-03-11 00:06:26.567941+00:00,-15.396423780923852,40.59283804497135,24,2022-03-10 00:06:26.567941+00:00,2022-03-10 00:00:00+00:00,24.10737998361111,-0.10737998361111112,matched
2022065S16055-CE02-L048,2022065S16055-CE02,2022065S16055,landfall,2022-03-11 00:06:26.567941+00:00,-15.396423780923852,40.59283804497135,48,2022-03-09 00:06:26.567941+00:00,2022-03-09 00:00:00+00:00,48.10737998361111,-0.10737998361111112,matched
2022065S16055-CE02-L072,2022065S16055-CE02,2022065S16055,landfall,2022-03-11 00:06:26.567941+00:00,-15.396423780923852,40.59283804497135,72,2022-03-08 00:06:26.567941+00:00,2022-03-08 00:00:00+00:00,72.10737998361111,-0.10737998361111112,matched
2022065S16055-CE02-L096,2022065S16055-CE02,2022065S16055,landfall,2022-03-11 00:06:26.567941+00:00,-15.396423780923852,40.59283804497135,96,2022-03-07 00:06:26.567941+00:00,2022-03-07 00:00:00+00:00,96.10737998361111,-0.10737998361111112,matched
2022065S16055-CE02-L120,2022065S16055-CE02,2022065S16055,landfall,2022-03-11 00:06:26.567941+00:00,-15.396423780923852,40.59283804497135,120,2022-03-06 00:06:26.567941+00:00,2022-03-06 00:00:00+00:00,120.10737998361111,-0.10737998361111112,matched
2022096N03150-CE01-L024,2022096N03150-CE01,2022096N03150,coastal_approach,2022-04-15 06:00:00+00:00,27.899999999999995,141.8,24,2022-04-14 06:00:00+00:00,2022-04-14 06:00:00+00:00,24.0,0.0,matched
2022096N03150-CE01-L048,2022096N03150-CE01,2022096N03150,coastal_approach,2022-04-15 06:00:00+00:00,27.899999999999995,141.8,48,2022-04-13 06:00:00+00:00,2022-04-13 06:00:00+00:00,48.0,0.0,matched
2022096N03150-CE01-L072,2022096N03150-CE01,2022096N03150,coastal_approach,2022-04-15 06:00:00+00:00,27.899999999999995,141.8,72,2022-04-12 06:00:00+00:00,2022-04-12 06:00:00+00:00,72.0,0.0,matched
2022096N03150-CE01-L096,2022096N03150-CE01,2022096N03150,coastal_approach,2022-04-15 06:00:00+00:00,27.899999999999995,141.8,96,2022-04-11 06:00:00+00:00,2022-04-11 06:00:00+00:00,96.0,0.0,matched
2022096N03150-CE01-L120,2022096N03150-CE01,2022096N03150,coastal_approach,2022-04-15 06:00:00+00:00,27.899999999999995,141.8,120,2022-04-10 06:00:00+00:00,2022-04-10 06:00:00+00:00,120.0,0.0,matched
2022126N07095-CE01-L024,2022126N07095-CE01,2022126N07095,landfall,2022-05-11 14:11:14.554541+00:00,16.0271059709392,81.1541552134867,24,2022-05-10 14:11:14.554541+00:00,2022-05-10 12:00:00+00:00,26.18737626138889,-2.187376261388889,matched
2022126N07095-CE01-L048,2022126N07095-CE01,2022126N07095,landfall,2022-05-11 14:11:14.554541+00:00,16.0271059709392,81.1541552134867,48,2022-05-09 14:11:14.554541+00:00,2022-05-09 12:00:00+00:00,50.187376261388884,-2.187376261388889,matched
2022126N07095-CE01-L072,2022126N07095-CE01,2022126N07095,landfall,2022-05-11 14:11:14.554541+00:00,16.0271059709392,81.1541552134867,72,2022-05-08 14:11:14.554541+00:00,2022-05-08 12:00:00+00:00,74.18737626138889,-2.187376261388889,matched
2022126N07095-CE01-L096,2022126N07095-CE01,2022126N07095,landfall,2022-05-11 14:11:14.554541+00:00,16.0271059709392,81.1541552134867,96,2022-05-07 14:11:14.554541+00:00,2022-05-07 12:00:00+00:00,98.18737626138889,-2.187376261388889,matched
2022126N07095-CE01-L120,2022126N07095-CE01,2022126N07095,landfall,2022-05-11 14:11:14.554541+00:00,16.0271059709392,81.1541552134867,120,2022-05-06 14:11:14.554541+00:00,2022-05-06 12:00:00+00:00,122.18737626138889,-2.187376261388889,matched
2022148N13263-CE01-L024,2022148N13263-CE01,2022148N13263,landfall,2022-05-30 20:43:05.651107+00:00,15.671841413716908,-96.6282134331613,24,2022-05-29 20:43:05.651107+00:00,2022-05-29 18:00:00+00:00,26.71823641861111,-2.718236418611111,matched
2022148N13263-CE01-L048,2022148N13263-CE01,2022148N13263,landfall,2022-05-30 20:43:05.651107+00:00,15.671841413716908,-96.6282134331613,48,2022-05-28 20:43:05.651107+00:00,2022-05-28 18:00:00+00:00,50.71823641861111,-2.718236418611111,matched
2022148N13263-CE01-L072,2022148N13263-CE01,2022148N13263,landfall,2022-05-30 20:43:05.651107+00:00,15.671841413716908,-96.6282134331613,72,2022-05-27 20:43:05.651107+00:00,2022-05-27 18:00:00+00:00,74.71823641861111,-2.718236418611111,matched
2022148N13263-CE01-L096,2022148N13263-CE01,2022148N13263,landfall,2022-05-30 20:43:05.651107+00:00,15.671841413716908,-96.6282134331613,96,2022-05-26 20:43:05.651107+00:00,2022-05-26 18:00:00+00:00,98.71823641861111,-2.718236418611111,matched
2022148N13263-CE01-L120,2022148N13263-CE01,2022148N13263,landfall,2022-05-30 20:43:05.651107+00:00,15.671841413716908,-96.6282134331613,120,2022-05-25 20:43:05.651107+00:00,2022-05-25 18:00:00+00:00,122.71823641861111,-2.718236418611111,matched
2022180N15117-CE01-L024,2022180N15117-CE01,2022180N15117,landfall,2022-07-02 08:26:54.807661+00:00,21.444874470107656,111.03682399642422,24,2022-07-01 08:26:54.807661+00:00,2022-07-01 06:00:00+00:00,26.44855768361111,-2.4485576836111114,matched
2022180N15117-CE01-L048,2022180N15117-CE01,2022180N15117,landfall,2022-07-02 08:26:54.807661+00:00,21.444874470107656,111.03682399642422,48,2022-06-30 08:26:54.807661+00:00,2022-06-30 06:00:00+00:00,50.448557683611114,-2.4485576836111114,matched
2022180N15117-CE01-L072,2022180N15117-CE01,2022180N15117,landfall,2022-07-02 08:26:54.807661+00:00,21.444874470107656,111.03682399642422,72,2022-06-29 08:26:54.807661+00:00,2022-06-29 06:00:00+00:00,74.44855768361111,-2.4485576836111114,matched
2022180N15117-CE01-L096,2022180N15117-CE01,2022180N15117,landfall,2022-07-02 08:26:54.807661+00:00,21.444874470107656,111.03682399642422,96,2022-06-28 08:26:54.807661+00:00,2022-06-28 06:00:00+00:00,98.44855768361111,-2.4485576836111114,matched
2022180N15117-CE01-L120,2022180N15117-CE01,2022180N15117,landfall,2022-07-02 08:26:54.807661+00:00,21.444874470107656,111.03682399642422,120,2022-06-27 08:26:54.807661+00:00,2022-06-27 06:00:00+00:00,122.44855768361111,-2.4485576836111114,matched
2022197N12260-CE01-L024,2022197N12260-CE01,2022197N12260,coastal_approach,2022-07-19 08:30:00+00:00,18.566758832129533,-114.61658598120869,24,2022-07-18 08:30:00+00:00,2022-07-18 06:00:00+00:00,26.5,-2.5,matched
2022197N12260-CE01-L048,2022197N12260-CE01,2022197N12260,coastal_approach,2022-07-19 08:30:00+00:00,18.566758832129533,-114.61658598120869,48,2022-07-17 08:30:00+00:00,2022-07-17 06:00:00+00:00,50.5,-2.5,matched
2022197N12260-CE01-L072,2022197N12260-CE01,2022197N12260,coastal_approach,2022-07-19 08:30:00+00:00,18.566758832129533,-114.61658598120869,72,2022-07-16 08:30:00+00:00,2022-07-16 06:00:00+00:00,74.5,-2.5,matched
2022197N12260-CE01-L096,2022197N12260-CE01,2022197N12260,coastal_approach,2022-07-19 08:30:00+00:00,18.566758832129533,-114.61658598120869,96,2022-07-15 08:30:00+00:00,2022-07-15 06:00:00+00:00,98.5,-2.5,matched
2022197N12260-CE01-L120,2022197N12260-CE01,2022197N12260,coastal_approach,2022-07-19 08:30:00+00:00,18.566758832129533,-114.61658598120869,120,2022-07-14 08:30:00+00:00,2022-07-14 06:00:00+00:00,122.5,-2.5,matched
2022232N18131-CE01-L024,2022232N18131-CE01,2022232N18131,landfall,2022-08-23 03:01:45.812067+00:00,17.50392788461882,122.19413439167596,24,2022-08-22 03:01:45.812067+00:00,2022-08-22 06:00:00+00:00,21.029392240833335,2.9706077591666666,matched
2022232N18131-CE01-L048,2022232N18131-CE01,2022232N18131,landfall,2022-08-23 03:01:45.812067+00:00,17.50392788461882,122.19413439167596,48,2022-08-21 03:01:45.812067+00:00,2022-08-21 06:00:00+00:00,45.02939224083333,2.9706077591666666,matched
2022232N18131-CE01-L072,2022232N18131-CE01,2022232N18131,landfall,2022-08-23 03:01:45.812067+00:00,17.50392788461882,122.19413439167596,72,2022-08-20 03:01:45.812067+00:00,2022-08-20 06:00:00+00:00,69.02939224083333,2.9706077591666666,matched
2022232N18131-CE01-L096,2022232N18131-CE01,2022232N18131,landfall,2022-08-23 03:01:45.812067+00:00,17.50392788461882,122.19413439167596,96,2022-08-19 03:01:45.812067+00:00,2022-08-19 06:00:00+00:00,93.02939224083335,2.9706077591666666,matched
2022232N18131-CE01-L120,2022232N18131-CE01,2022232N18131,landfall,2022-08-23 03:01:45.812067+00:00,17.50392788461882,122.19413439167596,120,2022-08-18 03:01:45.812067+00:00,2022-08-18 06:00:00+00:00,117.02939224083335,2.9706077591666666,matched
2022239N22150-CE01-L024,2022239N22150-CE01,2022239N22150,coastal_approach,2022-08-29 09:00:00+00:00,27.4,142.2,24,2022-08-28 09:00:00+00:00,2022-08-28 06:00:00+00:00,27.0,-3.0,matched
2022239N22150-CE01-L048,2022239N22150-CE01,2022239N22150,coastal_approach,2022-08-29 09:00:00+00:00,27.4,142.2,48,2022-08-27 09:00:00+00:00,2022-08-27 06:00:00+00:00,51.0,-3.0,matched
2022239N22150-CE01-L072,2022239N22150-CE01,2022239N22150,coastal_approach,2022-08-29 09:00:00+00:00,27.4,142.2,72,2022-08-26 09:00:00+00:00,2022-08-26 06:00:00+00:00,75.0,-3.0,matched
2022239N22150-CE01-L096,2022239N22150-CE01,2022239N22150,coastal_approach,2022-08-29 09:00:00+00:00,27.4,142.2,96,2022-08-25 09:00:00+00:00,2022-08-25 06:00:00+00:00,99.0,-3.0,matched
2022239N22150-CE01-L120,2022239N22150-CE01,2022239N22150,coastal_approach,2022-08-29 09:00:00+00:00,27.4,142.2,120,2022-08-24 09:00:00+00:00,2022-08-24 06:00:00+00:00,123.0,-3.0,matched
2022239N22150-CE02-L024,2022239N22150-CE02,2022239N22150,coastal_approach,2022-08-30 20:40:00+00:00,26.122441857096607,131.1887537321658,24,2022-08-29 20:40:00+00:00,2022-08-29 18:00:00+00:00,26.666666666666668,-2.6666666666666665,matched
2022239N22150-CE02-L048,2022239N22150-CE02,2022239N22150,coastal_approach,2022-08-30 20:40:00+00:00,26.122441857096607,131.1887537321658,48,2022-08-28 20:40:00+00:00,2022-08-28 18:00:00+00:00,50.666666666666664,-2.6666666666666665,matched
2022239N22150-CE02-L072,2022239N22150-CE02,2022239N22150,coastal_approach,2022-08-30 20:40:00+00:00,26.122441857096607,131.1887537321658,72,2022-08-27 20:40:00+00:00,2022-08-27 18:00:00+00:00,74.66666666666667,-2.6666666666666665,matched
2022239N22150-CE02-L096,2022239N22150-CE02,2022239N22150,coastal_approach,2022-08-30 20:40:00+00:00,26.122441857096607,131.1887537321658,96,2022-08-26 20:40:00+00:00,2022-08-26 18:00:00+00:00,98.66666666666667,-2.6666666666666665,matched
2022239N22150-CE02-L120,2022239N22150-CE02,2022239N22150,coastal_approach,2022-08-30 20:40:00+00:00,26.122441857096607,131.1887537321658,120,2022-08-25 20:40:00+00:00,2022-08-25 18:00:00+00:00,122.66666666666667,-2.6666666666666665,matched
2022239N22150-CE03-L024,2022239N22150-CE03,2022239N22150,landfall,2022-09-03 14:32:16.566754+00:00,24.63839707056672,124.71544350269308,24,2022-09-02 14:32:16.566754+00:00,2022-09-02 12:00:00+00:00,26.537935209444445,-2.5379352094444445,matched
2022239N22150-CE03-L048,2022239N22150-CE03,2022239N22150,landfall,2022-09-03 14:32:16.566754+00:00,24.63839707056672,124.71544350269308,48,2022-09-01 14:32:16.566754+00:00,2022-09-01 12:00:00+00:00,50.53793520944444,-2.5379352094444445,matched
2022239N22150-CE03-L072,2022239N22150-CE03,2022239N22150,landfall,2022-09-03 14:32:16.566754+00:00,24.63839707056672,124.71544350269308,72,2022-08-31 14:32:16.566754+00:00,2022-08-31 12:00:00+00:00,74.53793520944446,-2.5379352094444445,matched
2022239N22150-CE03-L096,2022239N22150-CE03,2022239N22150,landfall,2022-09-03 14:32:16.566754+00:00,24.63839707056672,124.71544350269308,96,2022-08-30 14:32:16.566754+00:00,2022-08-30 12:00:00+00:00,98.53793520944446,-2.5379352094444445,matched
2022239N22150-CE03-L120,2022239N22150-CE03,2022239N22150,landfall,2022-09-03 14:32:16.566754+00:00,24.63839707056672,124.71544350269308,120,2022-08-29 14:32:16.566754+00:00,2022-08-29 12:00:00+00:00,122.53793520944446,-2.5379352094444445,matched
2022248N14259-CE01-L024,2022248N14259-CE01,2022248N14259,landfall,2022-09-08 20:21:07.743671+00:00,27.14631971953704,-114.28201547133936,24,2022-09-07 20:21:07.743671+00:00,2022-09-07 18:00:00+00:00,26.352151019722225,-2.352151019722222,matched
2022248N14259-CE01-L048,2022248N14259-CE01,2022248N14259,landfall,2022-09-08 20:21:07.743671+00:00,27.14631971953704,-114.28201547133936,48,2022-09-06 20:21:07.743671+00:00,2022-09-06 18:00:00+00:00,50.35215101972222,-2.352151019722222,matched
2022248N14259-CE01-L072,2022248N14259-CE01,2022248N14259,landfall,2022-09-08 20:21:07.743671+00:00,27.14631971953704,-114.28201547133936,72,2022-09-05 20:21:07.743671+00:00,2022-09-05 18:00:00+00:00,74.35215101972223,-2.352151019722222,matched
2022248N14259-CE01-L096,2022248N14259-CE01,2022248N14259,landfall,2022-09-08 20:21:07.743671+00:00,27.14631971953704,-114.28201547133936,96,2022-09-04 20:21:07.743671+00:00,2022-09-04 18:00:00+00:00,98.35215101972223,-2.352151019722222,matched
2022248N14259-CE01-L120,2022248N14259-CE01,2022248N14259,landfall,2022-09-08 20:21:07.743671+00:00,27.14631971953704,-114.28201547133936,120,2022-09-03 20:21:07.743671+00:00,2022-09-03 18:00:00+00:00,122.35215101972223,-2.352151019722222,matched
2022247N26147-CE01-L024,2022247N26147-CE01,2022247N26147,landfall,2022-09-12 03:08:14.178193+00:00,24.41372887628158,124.09543463225128,24,2022-09-11 03:08:14.178193+00:00,2022-09-11 06:00:00+00:00,21.137271720277777,2.8627282797222224,matched
2022247N26147-CE01-L048,2022247N26147-CE01,2022247N26147,landfall,2022-09-12 03:08:14.178193+00:00,24.41372887628158,124.09543463225128,48,2022-09-10 03:08:14.178193+00:00,2022-09-10 06:00:00+00:00,45.13727172027778,2.8627282797222224,matched
2022247N26147-CE01-L072,2022247N26147-CE01,2022247N26147,landfall,2022-09-12 03:08:14.178193+00:00,24.41372887628158,124.09543463225128,72,2022-09-09 03:08:14.178193+00:00,2022-09-09 06:00:00+00:00,69.13727172027778,2.8627282797222224,matched
2022247N26147-CE01-L096,2022247N26147-CE01,2022247N26147,landfall,2022-09-12 03:08:14.178193+00:00,24.41372887628158,124.09543463225128,96,2022-09-08 03:08:14.178193+00:00,2022-09-08 06:00:00+00:00,93.13727172027778,2.8627282797222224,matched
2022247N26147-CE01-L120,2022247N26147-CE01,2022247N26147,landfall,2022-09-12 03:08:14.178193+00:00,24.41372887628158,124.09543463225128,120,2022-09-07 03:08:14.178193+00:00,2022-09-07 06:00:00+00:00,117.13727172027778,2.8627282797222224,matched
2022246N18301-CE02-L024,2022246N18301-CE02,2022246N18301,coastal_approach,2022-09-12 06:00:00+00:00,44.29999999999999,-52.1,24,2022-09-11 06:00:00+00:00,2022-09-11 06:00:00+00:00,24.0,0.0,matched
2022246N18301-CE02-L048,2022246N18301-CE02,2022246N18301,coastal_approach,2022-09-12 06:00:00+00:00,44.29999999999999,-52.1,48,2022-09-10 06:00:00+00:00,2022-09-10 06:00:00+00:00,48.0,0.0,matched
2022246N18301-CE02-L072,2022246N18301-CE02,2022246N18301,coastal_approach,2022-09-12 06:00:00+00:00,44.29999999999999,-52.1,72,2022-09-09 06:00:00+00:00,2022-09-09 06:00:00+00:00,72.0,0.0,matched
2022246N18301-CE02-L096,2022246N18301-CE02,2022246N18301,coastal_approach,2022-09-12 06:00:00+00:00,44.29999999999999,-52.1,96,2022-09-08 06:00:00+00:00,2022-09-08 06:00:00+00:00,96.0,0.0,matched
2022246N18301-CE02-L120,2022246N18301-CE02,2022246N18301,coastal_approach,2022-09-12 06:00:00+00:00,44.29999999999999,-52.1,120,2022-09-07 06:00:00+00:00,2022-09-07 06:00:00+00:00,120.0,0.0,matched
2022254N24143-CE01-L024,2022254N24143-CE01,2022254N24143,landfall,2022-09-18 08:23:51.200672+00:00,31.179511893685035,130.6,24,2022-09-17 08:23:51.200672+00:00,2022-09-17 06:00:00+00:00,26.397555742222224,-2.3975557422222225,matched
2022254N24143-CE01-L048,2022254N24143-CE01,2022254N24143,landfall,2022-09-18 08:23:51.200672+00:00,31.179511893685035,130.6,48,2022-09-16 08:23:51.200672+00:00,2022-09-16 06:00:00+00:00,50.397555742222224,-2.3975557422222225,matched
2022254N24143-CE01-L072,2022254N24143-CE01,2022254N24143,landfall,2022-09-18 08:23:51.200672+00:00,31.179511893685035,130.6,72,2022-09-15 08:23:51.200672+00:00,2022-09-15 06:00:00+00:00,74.39755574222222,-2.3975557422222225,matched
2022254N24143-CE01-L096,2022254N24143-CE01,2022254N24143,landfall,2022-09-18 08:23:51.200672+00:00,31.179511893685035,130.6,96,2022-09-14 08:23:51.200672+00:00,2022-09-14 06:00:00+00:00,98.39755574222222,-2.3975557422222225,matched
2022254N24143-CE01-L120,2022254N24143-CE01,2022254N24143,landfall,2022-09-18 08:23:51.200672+00:00,31.179511893685035,130.6,120,2022-09-13 08:23:51.200672+00:00,2022-09-13 06:00:00+00:00,122.39755574222222,-2.3975557422222225,matched
2022257N16312-CE01-L024,2022257N16312-CE01,2022257N16312,landfall,2022-09-18 19:08:05.413380+00:00,17.970238854532326,-67.07019711533643,24,2022-09-17 19:08:05.413380+00:00,2022-09-17 18:00:00+00:00,25.134837049999998,-1.13483705,matched
2022257N16312-CE01-L048,2022257N16312-CE01,2022257N16312,landfall,2022-09-18 19:08:05.413380+00:00,17.970238854532326,-67.07019711533643,48,2022-09-16 19:08:05.413380+00:00,2022-09-16 18:00:00+00:00,49.13483705,-1.13483705,matched
2022257N16312-CE01-L072,2022257N16312-CE01,2022257N16312,landfall,2022-09-18 19:08:05.413380+00:00,17.970238854532326,-67.07019711533643,72,2022-09-15 19:08:05.413380+00:00,2022-09-15 18:00:00+00:00,73.13483705,-1.13483705,matched
2022257N16312-CE01-L096,2022257N16312-CE01,2022257N16312,landfall,2022-09-18 19:08:05.413380+00:00,17.970238854532326,-67.07019711533643,96,2022-09-14 19:08:05.413380+00:00,2022-09-14 18:00:00+00:00,97.13483705,-1.13483705,matched
2022257N16312-CE01-L120,2022257N16312-CE01,2022257N16312,landfall,2022-09-18 19:08:05.413380+00:00,17.970238854532326,-67.07019711533643,120,2022-09-13 19:08:05.413380+00:00,2022-09-13 18:00:00+00:00,121.13483705,-1.13483705,matched
2022257N16312-CE02-L024,2022257N16312-CE02,2022257N16312,landfall,2022-09-19 14:16:13.542325+00:00,19.02708847987194,-69.12694401213258,24,2022-09-18 14:16:13.542325+00:00,2022-09-18 12:00:00+00:00,26.27042842361111,-2.2704284236111114,matched
2022257N16312-CE02-L048,2022257N16312-CE02,2022257N16312,landfall,2022-09-19 14:16:13.542325+00:00,19.02708847987194,-69.12694401213258,48,2022-09-17 14:16:13.542325+00:00,2022-09-17 12:00:00+00:00,50.27042842361111,-2.2704284236111114,matched
2022257N16312-CE02-L072,2022257N16312-CE02,2022257N16312,landfall,2022-09-19 14:16:13.542325+00:00,19.02708847987194,-69.12694401213258,72,2022-09-16 14:16:13.542325+00:00,2022-09-16 12:00:00+00:00,74.27042842361111,-2.2704284236111114,matched
2022257N16312-CE02-L096,2022257N16312-CE02,2022257N16312,landfall,2022-09-19 14:16:13.542325+00:00,19.02708847987194,-69.12694401213258,96,2022-09-15 14:16:13.542325+00:00,2022-09-15 12:00:00+00:00,98.27042842361111,-2.2704284236111114,matched
2022257N16312-CE02-L120,2022257N16312-CE02,2022257N16312,landfall,2022-09-19 14:16:13.542325+00:00,19.02708847987194,-69.12694401213258,120,2022-09-14 14:16:13.542325+00:00,2022-09-14 12:00:00+00:00,122.27042842361111,-2.2704284236111114,matched
2022257N16312-CE03-L024,2022257N16312-CE03,2022257N16312,coastal_approach,2022-09-23 09:40:00+00:00,33.52360155294915,-66.09169149337178,24,2022-09-22 09:40:00+00:00,2022-09-22 12:00:00+00:00,21.666666666666668,2.3333333333333335,matched
2022257N16312-CE03-L048,2022257N16312-CE03,2022257N16312,coastal_approach,2022-09-23 09:40:00+00:00,33.52360155294915,-66.09169149337178,48,2022-09-21 09:40:00+00:00,2022-09-21 12:00:00+00:00,45.666666666666664,2.3333333333333335,matched
2022257N16312-CE03-L072,2022257N16312-CE03,2022257N16312,coastal_approach,2022-09-23 09:40:00+00:00,33.52360155294915,-66.09169149337178,72,2022-09-20 09:40:00+00:00,2022-09-20 12:00:00+00:00,69.66666666666667,2.3333333333333335,matched
2022257N16312-CE03-L096,2022257N16312-CE03,2022257N16312,coastal_approach,2022-09-23 09:40:00+00:00,33.52360155294915,-66.09169149337178,96,2022-09-19 09:40:00+00:00,2022-09-19 12:00:00+00:00,93.66666666666667,2.3333333333333335,matched
2022257N16312-CE03-L120,2022257N16312-CE03,2022257N16312,coastal_approach,2022-09-23 09:40:00+00:00,33.52360155294915,-66.09169149337178,120,2022-09-18 09:40:00+00:00,2022-09-18 12:00:00+00:00,117.66666666666667,2.3333333333333335,matched
2022257N16312-CE04-L024,2022257N16312-CE04,2022257N16312,landfall,2022-09-24 07:02:38.502928+00:00,45.21320925880477,-61.2,24,2022-09-23 07:02:38.502928+00:00,2022-09-23 06:00:00+00:00,25.04402859111111,-1.0440285911111111,matched
2022257N16312-CE04-L048,2022257N16312-CE04,2022257N16312,landfall,2022-09-24 07:02:38.502928+00:00,45.21320925880477,-61.2,48,2022-09-22 07:02:38.502928+00:00,2022-09-22 06:00:00+00:00,49.044028591111115,-1.0440285911111111,matched
2022257N16312-CE04-L072,2022257N16312-CE04,2022257N16312,landfall,2022-09-24 07:02:38.502928+00:00,45.21320925880477,-61.2,72,2022-09-21 07:02:38.502928+00:00,2022-09-21 06:00:00+00:00,73.04402859111111,-1.0440285911111111,matched
2022257N16312-CE04-L096,2022257N16312-CE04,2022257N16312,landfall,2022-09-24 07:02:38.502928+00:00,45.21320925880477,-61.2,96,2022-09-20 07:02:38.502928+00:00,2022-09-20 06:00:00+00:00,97.04402859111111,-1.0440285911111111,matched
